PPMXL,RAJ2000[deg],DEJ2000[deg],pmRA[mas/yr],pmDE[mas/yr],e_pmRA[mas/yr],e_pmDE[mas/yr],Jmag[mag],e_Jmag[mag],Kmag[mag],e_Kmag[mag],Chi_squared
412266000000000000,49.589358,50.523921,21.7,-31.8,4.0,4.0,13.219,0.023,12.523,0.027,1.732718331311041
412266000000000000,49.614303,50.511587,14.7,-21.5,4.0,4.0,10.745,0.018,10.35,0.018,5.34407439618435
412267000000000000,49.644955,50.589887,17.7,-17.4,4.1,4.1,14.686,0.039,14.21,0.08,6.162577954972894
412267000000000000,49.666011,50.57565,14.2,-23.5,4.0,4.0,11.636,0.022,11.08,0.018,4.881141214880384
412648000000000000,49.976924,50.543458,18.4,-22.9,4.1,4.1,13.143,0.021,12.52,0.026,1.808546166298779
412649000000000000,50.000332,50.504734,29.9,-21.8,5.5,5.5,14.082,0.031,13.512,0.041,2.372997238424149
412654000000000000,50.060641,50.726147,20.4,-27.1,5.3,5.3,15.499,0.05,14.522,0.078,0.2002240463339171
412702000000000000,50.7826,50.504156,30.1,-27.1,4.1,4.1,15.201,0.044,14.241,0.064,3.110795008990361
412706000000000000,50.804095,50.709363,15.5,-21.0,4.1,4.1,11.595,0.023,11.3,0.02,4.702356608028912
412708000000000000,50.880098,50.666956,26.7,-24.0,5.5,5.5,14.59,0.024,13.619,0.043,0.7113542331047134
412802000000000000,50.979015,50.743108,27.1,-31.8,4.1,4.1,14.273,0.029,13.33,0.036,2.6792159483815077
412712000000000000,51.059179,50.591142,22.7,-17.8,4.2,4.2,15.472,0.054,14.661,0.099,4.122497752625926
412854000000000000,51.238114,50.572943,20.4,-29.0,5.6,5.6,15.437,0.057,14.5,0.093,0.36201838108276285
412854000000000000,51.25837,50.585081,22.3,-17.5,4.2,4.2,15.452,0.054,14.524,0.086,4.421367292459085
412809000000000000,51.313741,50.693108,16.2,-18.7,4.1,4.1,15.437,0.059,14.239,0.069,5.89762118991556
412869000000000000,51.76076,50.605314,9.8,-23.3,5.5,5.5,15.39,0.061,14.797,0.098,5.723110986787656
412906000000000000,51.95439,50.531138,19.4,-27.7,4.0,4.0,13.052,0.024,12.183,0.03,0.7460025041502698
412907000000000000,52.009758,50.509513,18.8,-29.8,5.4,5.4,15.497,0.065,14.403,0.07,0.8778960132708213
412896000000000000,52.012833,50.671959,18.5,-29.3,4.0,4.0,12.9,0.023,12.032,0.027,1.5317957856110727
412902000000000000,52.040771,50.697546,10.6,-22.1,5.4,5.4,15.299,0.05,14.363,0.073,5.567182129914343
412897000000000000,52.090815,50.601708,18.0,-25.9,5.1,5.1,10.403,0.021,9.845,0.026,0.8495601273634497
412909000000000000,52.11944,50.569739,20.9,-25.5,4.0,4.0,12.815,0.026,12.452,0.039,0.26063853983466884
412904000000000000,52.154526,50.674938,14.8,-24.1,4.0,4.0,12.764,0.023,11.973,0.029,4.097972812282642
412918000000000000,52.33091,50.610408,30.5,-24.5,4.1,4.1,15.198,0.04,14.594,0.077,3.665519782568299
412920000000000000,52.351699,50.508206,25.8,-27.7,4.0,4.0,13.563,0.032,12.593,0.026,0.6467343580562228
412919000000000000,52.430746,50.622197,14.7,-32.0,4.2,4.2,15.463,0.07,14.831,0.116,5.141697223373329
508999000000000000,52.706367,50.681948,23.9,-31.7,4.0,4.0,14.652,0.044,13.789,0.051,1.6885726413413313
508999000000000000,52.714991,50.673266,24.3,-32.5,4.0,4.0,14.36,0.041,13.714,0.053,2.2875222728222364
509003000000000000,52.843079,50.578523,22.3,-30.0,4.0,4.0,11.851,0.026,10.925,0.021,0.7376506168587023
509009000000000000,52.88531,50.594771,15.7,-28.3,4.1,4.1,14.957,0.062,14.45,0.064,2.994705704712663
509010000000000000,52.920484,50.637398,22.8,-24.5,4.0,4.0,14.497,0.036,13.956,0.043,0.24130988638847212
509012000000000000,53.045719,50.655889,22.2,-36.0,4.1,4.1,14.919,0.054,14.346,0.052,5.140992077329151
509039000000000000,53.292784,50.699639,17.2,-30.6,4.0,4.0,13.03,0.024,12.198,0.018,2.8222816848336745
509227000000000000,53.400206,50.596009,19.1,-31.0,4.0,4.0,12.494,0.023,11.789,0.023,1.988763333135347
509236000000000000,53.549446,50.698036,21.5,-25.0,4.0,4.0,14.471,0.024,13.487,0.036,0.22627648926365262
509232000000000000,53.633012,50.510556,27.4,-19.7,4.0,4.0,11.252,0.026,10.814,0.023,4.067667392681817
509238000000000000,53.71988,50.568727,18.7,-31.9,5.3,5.3,14.958,0.037,13.893,0.049,1.5698022729101766
509334000000000000,53.852603,50.720985,17.1,-15.7,5.3,5.3,15.135,0.045,14.184,0.046,5.148672798172469
509335000000000000,53.914204,50.662739,24.7,-20.5,4.1,4.1,15.456,0.055,14.394,0.067,2.276317774711853
509357000000000000,54.286761,50.626091,20.8,-23.2,4.0,4.0,11.805,0.023,11.341,0.018,0.8758146951963306
509359000000000000,54.36433,50.665089,22.4,-30.1,4.1,4.1,13.312,0.027,12.416,0.026,0.7396140625966836
509361000000000000,54.381464,50.547181,13.0,-28.6,4.1,4.1,13.04,0.023,12.156,0.023,5.636078816160509
509382000000000000,54.442882,50.743731,14.5,-17.1,5.5,5.5,15.213,0.052,14.311,0.073,5.039261633826105
509386000000000000,54.553778,50.645438,28.1,-19.4,4.1,4.1,14.59,0.031,13.555,0.045,4.5177518516186925
509388000000000000,54.692336,50.550149,18.3,-26.6,4.1,4.1,15.065,0.041,14.239,0.072,1.1172457406294287
509446000000000000,55.051356,50.645387,27.6,-24.0,5.4,5.4,15.336,0.051,14.162,0.063,1.0031521805302932
509777000000000000,55.20233,50.726918,21.2,-26.0,4.0,4.0,14.788,0.04,13.966,0.058,0.15516613460974446
509826000000000000,55.331556,50.517057,29.8,-16.3,5.4,5.4,13.732,0.034,12.728,0.033,5.154251179365244
509831000000000000,55.4118,50.744512,16.5,-21.8,4.0,4.0,13.51,0.027,12.601,0.028,3.6388576365976797
509832000000000000,55.50829,50.712288,24.6,-18.7,4.0,4.0,13.905,0.033,13.114,0.038,3.8474161935356532
509830000000000000,55.541295,50.529993,18.3,-25.3,4.0,4.0,14.162,0.031,13.136,0.038,1.2580925077988825
509836000000000000,55.64337,50.554797,18.8,-32.6,4.0,4.0,13.139,0.026,12.657,0.033,3.1339263934846935
509850000000000000,55.812601,50.51892,22.4,-20.3,4.1,4.1,15.145,0.06,14.449,0.092,2.2007459138879395
509863000000000000,55.865727,50.626884,20.5,-25.9,4.0,4.0,11.571,0.022,10.721,0.02,0.31886312552444573
410005000000000000,46.279933,48.997381,20.5,-20.5,5.3,5.3,14.381,0.031,13.477,0.037,1.424235197507296
410009000000000000,46.438901,48.915155,23.3,-25.6,4.0,4.0,14.942,0.037,14.112,0.05,0.06878375747982894
410023000000000000,46.657929,48.824188,29.1,-23.4,4.0,4.0,12.426,0.023,11.49,0.022,2.99767131795657
410083000000000000,47.106351,48.799362,19.1,-17.8,5.4,5.4,15.045,0.045,14.145,0.056,2.9757028785887263
410415000000000000,47.238484,48.913164,18.8,-28.3,4.0,4.0,13.629,0.025,12.742,0.026,1.1125310435744395
410416000000000000,47.282484,48.917545,16.4,-22.3,5.3,5.3,14.537,0.028,13.601,0.038,2.003037616371137
410466000000000000,47.435592,48.770784,19.0,-24.2,5.4,5.4,14.787,0.037,13.836,0.044,0.6432913456717066
410471000000000000,47.511577,48.883742,16.1,-19.9,4.0,4.0,12.851,0.025,12.43,0.02,5.228818351560734
410469000000000000,47.605931,48.777716,21.1,-16.9,4.0,4.0,11.814,0.02,11.292,0.018,5.66788899774594
410523000000000000,48.187919,48.902331,18.1,-22.7,4.0,4.0,14.374,0.032,13.398,0.03,2.1448243128120463
410525000000000000,48.302965,48.956416,14.0,-25.8,4.0,4.0,13.039,0.025,12.496,0.021,4.576655266764991
410526000000000000,48.303297,48.97209,31.2,-19.4,5.3,5.3,13.889,0.033,12.889,0.031,4.238531988629686
410621000000000000,48.452116,48.986495,37.0,-31.0,7.3,7.3,10.535,0.029,9.963,0.03,4.140275874799037
410530000000000000,48.507222,48.796589,23.4,-21.3,4.0,4.0,13.289,0.026,12.358,0.023,1.646097328829939
410623000000000000,48.524944,48.979461,20.7,-26.9,4.0,4.0,13.27,0.023,12.321,0.026,0.2549115314061657
410530000000000000,48.531004,48.877119,14.3,-27.5,4.0,4.0,14.72,0.033,14.112,0.054,4.29794085657786
410720000000000000,48.699377,48.758122,23.9,-18.9,5.4,5.4,15.001,0.041,14.256,0.064,1.981139501416408
410815000000000000,48.852744,48.787526,15.9,-32.6,5.4,5.4,13.308,0.025,12.425,0.023,2.7984460186249493
410815000000000000,48.852762,48.787511,24.6,-29.0,4.1,4.1,13.308,0.025,12.425,0.023,0.5518225409709961
410816000000000000,48.864954,48.809614,28.2,-24.9,5.6,5.6,15.424,0.088,14.852,0.138,1.012150969485241
410637000000000000,48.933873,48.998452,19.4,-28.4,4.0,4.0,13.986,0.032,13.207,0.036,0.8746215684403917
410826000000000000,49.068764,48.790518,20.8,-23.8,5.4,5.4,13.906,0.03,13.294,0.034,0.3699200948225943
410829000000000000,49.144507,48.884895,14.7,-24.2,4.1,4.1,13.102,0.025,12.472,0.021,3.9730426258607894
410829000000000000,49.191459,48.811215,30.9,-22.8,5.4,5.4,14.333,0.029,13.643,0.041,2.690701652764614
410829000000000000,49.191484,48.811202,17.8,-25.5,4.0,4.0,14.333,0.029,13.643,0.041,1.5107967547065628
410852000000000000,49.305563,48.977871,23.8,-18.7,4.0,4.0,13.701,0.026,13.016,0.033,3.7071044870373377
410854000000000000,49.380814,48.86422,18.2,-24.3,4.0,4.0,10.745,0.02,10.154,0.016,1.5155692617303163
410854000000000000,49.411656,48.846945,22.7,-26.7,4.0,4.0,12.562,0.023,11.656,0.021,0.002207284498485355
410863000000000000,49.545661,48.962201,19.6,-31.8,5.5,5.5,14.454,0.032,13.428,0.038,1.2182437006903206
410865000000000000,49.60424,48.978303,21.7,-21.2,4.0,4.0,14.878,0.041,13.941,0.048,1.7453654749239862
410865000000000000,49.654625,48.997639,17.4,-20.4,4.0,4.0,13.979,0.029,13.004,0.03,3.9218673031061893
410865000000000000,49.65621,48.937379,27.1,-24.3,4.1,4.1,14.035,0.03,13.173,0.031,1.3646752970016987
410876000000000000,49.660578,48.843265,19.7,-30.5,8.0,8.1,10.751,0.021,10.321,0.014,0.38162144109169405
410877000000000000,49.741074,48.907574,23.9,-22.2,4.1,4.1,15.215,0.051,14.35,0.072,1.1350005754013128
410876000000000000,49.74457,48.8451,24.0,-37.0,8.2,8.0,11.056,0.02,10.235,0.016,1.7228464910171983
410878000000000000,49.78194,48.894326,13.1,-16.7,5.6,5.6,15.393,0.059,14.482,0.079,5.882853171240258
412379000000000000,49.853944,48.994487,19.0,-34.1,4.1,4.1,13.257,0.022,12.331,0.022,4.070011338845688
412381000000000000,49.947646,48.978989,11.7,-29.5,5.5,5.5,14.834,0.042,13.991,0.055,4.211213190594655
412396000000000000,50.399572,48.936119,11.3,-20.4,5.2,5.2,15.107,0.043,14.185,0.052,6.04175605280961
412467000000000000,50.571278,48.931985,15.5,-25.8,4.1,4.1,13.658,0.025,12.884,0.027,3.003355496011785
412469000000000000,50.580666,48.967221,26.8,-18.3,4.1,4.1,14.743,0.04,13.865,0.05,4.778383721026462
412447000000000000,50.616962,48.82759,20.5,-31.7,4.1,4.1,12.276,0.021,11.361,0.018,1.8158302010769836
412447000000000000,50.638182,48.78343,22.3,-28.0,5.5,5.5,14.831,0.038,13.991,0.053,0.07754892936026618
412448000000000000,50.650773,48.759386,16.6,-18.7,4.2,4.2,15.341,0.05,14.484,0.083,5.356448572722538
412470000000000000,50.651807,48.924174,22.1,-17.6,4.1,4.1,11.344,0.021,10.613,0.018,4.540286834213773
412472000000000000,50.725831,48.829071,20.4,-31.4,4.1,4.1,13.393,0.022,12.544,0.022,1.6696942533391765
412474000000000000,50.792176,48.898579,20.6,-34.5,4.1,4.1,13.634,0.026,12.964,0.028,3.8910972346059407
412485000000000000,50.888378,48.762204,23.1,-28.9,4.1,4.1,14.304,0.03,13.36,0.036,0.3328462454511035
412479000000000000,50.902648,48.981495,15.8,-30.4,4.1,4.1,10.9,0.023,10.309,0.022,3.5940451913071265
412480000000000000,50.910992,48.875727,22.1,-19.1,5.5,5.5,15.31,0.054,14.337,0.073,1.783302926515397
412480000000000000,50.925284,48.926013,23.5,-20.6,4.1,4.1,14.956,0.043,13.966,0.053,2.0213765574745555
412481000000000000,50.999696,48.90299,24.3,-27.0,5.6,5.6,15.408,0.062,14.465,0.083,0.08420842039976553
412487000000000000,51.04104,48.765516,17.0,-27.6,4.1,4.1,13.205,0.021,12.343,0.022,1.9360167749174249
412494000000000000,51.104581,48.805892,17.7,-25.7,4.1,4.1,11.551,0.018,10.758,0.02,1.4771225838902922
412495000000000000,51.194014,48.754043,23.0,-31.9,4.1,4.1,14.065,0.026,13.221,0.032,1.657402444650949
412580000000000000,51.293406,48.995919,22.0,-33.5,4.1,4.1,12.588,0.021,11.75,0.018,2.8107838265628975
412500000000000000,51.345642,48.782277,19.5,-27.1,4.1,4.1,13.639,0.024,12.782,0.025,0.6135092104989496
412593000000000000,51.375076,48.880336,15.0,-33.1,4.1,4.1,14.115,0.029,13.563,0.044,5.871671816018189
412587000000000000,51.394333,48.996604,26.9,-33.4,4.1,4.1,14.927,0.037,14.082,0.055,3.6910139042920256
412593000000000000,51.400516,48.9326,20.6,-29.4,4.1,4.1,13.522,0.024,12.572,0.021,0.7334681582525688
412593000000000000,51.439396,48.924467,14.3,-28.9,5.5,5.5,15.145,0.049,14.212,0.069,2.475664927024186
412595000000000000,51.451349,48.760949,19.4,-32.4,4.2,5.4,15.368,0.058,14.582,0.091,1.7619614350966208
412597000000000000,51.568319,48.841219,16.8,-26.9,4.1,4.1,10.81,0.017,10.214,0.02,2.0097676270467852
412602000000000000,51.656564,48.986237,23.2,-25.2,4.0,4.0,12.069,0.021,11.6,0.022,0.11555432631260099
412605000000000000,51.760042,48.838721,20.8,-30.0,4.0,4.0,13.179,0.024,12.3,0.025,0.9488340526597381
412607000000000000,51.845939,48.864552,26.4,-26.0,5.4,5.4,15.275,0.07,14.472,0.088,0.4588158805510336
412630000000000000,51.894124,48.961909,21.3,-35.0,4.0,4.0,12.425,0.023,11.559,0.027,4.422026039195417
413358000000000000,51.94844,48.821895,31.6,-26.0,4.0,4.0,13.815,0.036,12.93,0.033,4.709092336674116
413359000000000000,51.952438,48.788498,21.1,-27.9,4.0,4.0,13.224,0.026,12.379,0.027,0.27376293414998615
413382000000000000,51.997621,48.832101,16.3,-27.8,4.0,4.0,14.288,0.041,13.808,0.058,2.5657594323069914
412633000000000000,52.055684,48.937634,14.2,-27.5,4.0,4.0,13.345,0.026,12.428,0.028,4.399118005481409
413384000000000000,52.116125,48.865914,28.2,-27.5,4.0,4.0,13.943,0.032,13.667,0.047,1.843440494262092
413385000000000000,52.182159,48.878011,15.6,-24.4,5.5,5.5,15.46,0.065,14.598,0.087,1.782787008482232
413385000000000000,52.20007,48.836428,17.8,-26.5,4.0,4.0,12.661,0.029,12.044,0.025,1.4499472901537218
413385000000000000,52.206639,48.859797,9.0,-11.2,9.2,8.4,11.79,0.025,11.437,0.024,5.4937593060760985
413391000000000000,52.207084,48.911464,19.1,-20.1,5.4,5.4,15.466,0.062,14.624,0.07,1.8135074483284914
413391000000000000,52.258923,48.878852,19.8,-21.3,4.0,4.0,14.227,0.03,13.789,0.036,2.1314612931455397
413394000000000000,52.367348,48.924336,8.7,-15.1,8.1,8.1,8.633,0.027,7.72,0.021,4.927162927538136
413769000000000000,52.391566,48.981889,28.0,-26.2,4.0,4.0,14.016,0.03,13.13,0.038,1.6625624780618835
413396000000000000,52.437462,48.815689,25.9,-35.1,5.3,5.3,14.769,0.039,13.932,0.056,2.905692119178913
413769000000000000,52.440623,48.94521,17.7,-19.1,4.1,4.1,15.097,0.061,14.422,0.085,4.5644151994165885
413397000000000000,52.468589,48.86895,23.1,-21.3,4.0,4.0,13.733,0.029,13.438,0.04,1.6274845514373053
413410000000000000,52.556986,48.783605,23.2,-16.5,4.1,4.1,14.941,0.058,14.272,0.062,5.714609816113071
413775000000000000,52.591846,48.955112,16.4,-21.6,4.0,4.0,13.546,0.025,12.732,0.028,3.828564790791831
413774000000000000,52.621347,48.888688,28.4,-34.4,4.0,4.0,14.828,0.038,13.895,0.044,5.6316179443654155
413787000000000000,52.729938,48.794529,18.9,-31.0,4.0,4.0,14.317,0.033,13.411,0.036,2.077770589128327
413788000000000000,52.777637,48.763791,17.8,-36.0,5.4,5.5,15.244,0.056,14.611,0.082,3.71623368921645
413783000000000000,52.812844,48.951631,24.4,-31.2,5.3,5.3,14.381,0.031,13.512,0.033,0.8590190390143885
413785000000000000,52.865844,48.978794,20.9,-34.4,4.0,4.0,13.328,0.026,12.695,0.028,3.913515415814617
413785000000000000,52.883082,48.985214,22.1,-22.5,4.0,4.0,14.133,0.033,13.265,0.03,0.9829574778795678
413790000000000000,52.884639,48.781052,13.5,-26.0,4.0,4.0,14.381,0.028,13.487,0.03,5.097813033758734
413790000000000000,52.943286,48.810533,24.4,-17.2,4.0,4.0,14.91,0.05,14.191,0.06,5.33715426099991
413793000000000000,52.977062,48.750441,12.4,-19.7,5.3,5.3,14.511,0.033,13.577,0.04,5.305746604297673
413798000000000000,53.038922,48.948446,24.5,-18.5,4.0,4.0,14.86,0.035,14.042,0.044,4.01445393936698
413798000000000000,53.074693,48.887844,30.5,-24.5,4.0,4.0,13.644,0.026,12.781,0.023,3.8426436865118987
413798000000000000,53.082971,48.845137,18.2,-31.3,4.0,4.0,11.626,0.026,11.107,0.024,2.5929627223423797
413824000000000000,53.192289,48.986518,20.1,-26.6,4.1,4.1,15.255,0.035,14.218,0.072,0.3940776628054189
413828000000000000,53.343527,48.888389,23.4,-30.7,4.0,4.0,13.516,0.024,12.646,0.026,1.0741123620332333
413883000000000000,53.649127,48.845045,16.7,-25.8,4.0,4.0,14.027,0.033,13.546,0.043,2.1992308928828224
413884000000000000,53.684288,48.836589,23.6,-24.4,4.0,4.0,14.857,0.041,14.073,0.056,0.3107498635840674
413980000000000000,53.833418,48.910832,17.4,-27.4,4.0,4.0,12.638,0.026,11.739,0.02,1.7420247200073589
413981000000000000,53.90482,48.883561,18.8,-19.7,4.0,4.0,13.339,0.027,12.611,0.024,3.6880144589423285
413982000000000000,53.943574,48.984653,17.2,-20.0,4.1,4.1,15.342,0.048,14.58,0.072,4.151956730100535
413984000000000000,53.970687,48.822764,32.4,-26.8,5.4,5.4,15.145,0.042,14.427,0.065,3.1278282983766417
413987000000000000,54.094647,48.793669,23.8,-25.7,4.0,4.0,12.824,0.027,12.024,0.021,0.10744106437222217
414020000000000000,54.427502,48.977943,26.2,-22.8,4.1,4.1,12.847,0.023,11.982,0.023,1.4684727925911685
414008000000000000,54.445269,48.789464,10.5,-23.3,5.5,5.5,14.926,0.048,14.129,0.07,5.155214211780168
414008000000000000,54.451905,48.807846,17.5,-18.4,4.2,4.2,15.357,0.055,14.391,0.078,5.060404708538713
414020000000000000,54.477027,48.885948,29.1,-34.0,4.1,4.1,13.546,0.027,12.995,0.032,5.501551798850471
414033000000000000,54.51912,48.876827,21.3,-16.3,4.1,4.1,14.148,0.029,13.335,0.037,6.048537285476565
414030000000000000,54.741087,48.965628,15.8,-27.0,4.0,4.0,14.231,0.029,13.271,0.036,2.8793131437675124
414046000000000000,54.868916,48.802439,14.5,-16.4,5.5,5.5,15.434,0.052,14.575,0.09,5.4798556341498825
414046000000000000,54.92556,48.842158,25.4,-14.1,8.1,7.8,11.383,0.021,10.649,0.026,2.6074299413747104
414044000000000000,54.926931,48.905074,24.6,-8.3,9.8,7.8,11.194,0.024,11.012,0.021,5.4190733959640935
510315000000000000,55.279738,48.798721,21.7,-18.3,4.0,4.0,14.953,0.044,14.135,0.069,4.08437116726495
510129000000000000,55.345146,48.888319,15.5,-20.0,4.0,4.0,13.543,0.026,13.086,0.035,5.646651341490241
510318000000000000,55.440884,48.775071,17.9,-21.2,4.1,4.1,14.892,0.049,14.412,0.095,2.9321085308374357
510325000000000000,55.5135,48.906927,22.6,-17.5,4.1,4.1,15.085,0.045,14.147,0.063,4.6206388428608856
510138000000000000,55.518182,48.915492,17.8,-24.1,4.0,4.0,14.273,0.034,13.358,0.037,1.7964313000781331
510325000000000000,55.528864,48.825168,27.4,-30.0,4.0,4.0,12.488,0.026,12.113,0.025,2.027659265378927
510352000000000000,55.810184,48.982808,20.5,-14.3,5.3,5.3,14.956,0.048,13.904,0.051,5.339434984605198
510355000000000000,55.843975,48.778256,33.5,-21.4,5.5,5.5,14.979,0.049,14.502,0.087,4.582158256441018
407287000000000000,46.170202,50.752473,24.5,-21.2,4.1,4.1,15.252,0.043,14.415,0.06,1.7828244184882291
408790000000000000,46.238882,50.886506,19.2,-24.2,4.0,4.0,12.62,0.023,11.844,0.017,1.0617038437714799
408800000000000000,46.583716,50.947367,16.0,-23.7,4.0,4.0,12.596,0.022,12.044,0.02,3.173060951079463
408797000000000000,46.62289,50.875556,25.9,-17.8,4.0,4.0,12.978,0.022,12.294,0.017,5.125254949145309
409020000000000000,47.109359,50.876597,23.9,-18.1,4.0,4.0,12.477,0.027,11.989,0.023,4.3010429861433
408999000000000000,47.111074,50.776417,29.4,-31.4,4.0,4.0,14.621,0.029,13.67,0.039,4.080553161645944
409020000000000000,47.174899,50.863036,27.7,-29.1,4.0,4.0,14.313,0.033,13.389,0.032,1.8737459138629189
409025000000000000,47.317669,50.833188,14.0,-26.9,4.0,4.1,14.843,0.047,14.22,0.072,4.555237988832865
409025000000000000,47.344772,50.821251,27.9,-18.3,4.0,4.0,14.154,0.023,13.33,0.031,5.615630045835849
409039000000000000,47.537189,50.763689,17.5,-28.7,4.0,4.0,12.436,0.023,11.754,0.023,1.9178916038326272
409141000000000000,47.744559,50.881883,30.4,-26.2,4.0,4.0,14.936,0.05,13.93,0.05,3.5152497046824944
409132000000000000,47.865657,50.951127,27.5,-28.9,4.0,4.0,12.327,0.023,11.379,0.017,1.6981176553888366
409149000000000000,48.106513,50.812374,22.2,-33.4,4.0,4.0,14.299,0.028,13.359,0.034,2.8487690988154966
409154000000000000,48.269849,50.953866,14.1,-27.3,4.0,4.0,14.668,0.036,14.011,0.053,4.480250624885197
409158000000000000,48.313772,50.937285,25.4,-24.8,4.0,4.0,12.627,0.025,11.838,0.023,0.5997251638722632
409191000000000000,48.707476,50.998949,21.2,-21.1,4.1,4.1,15.36,0.05,14.319,0.061,1.7987582445655592
409231000000000000,48.709738,50.810028,14.3,-21.5,4.1,4.1,14.221,0.026,13.244,0.036,5.4724156597376385
409234000000000000,48.729505,50.77235,27.7,-29.8,4.0,4.0,11.453,0.021,10.974,0.021,2.1192914002349705
409239000000000000,48.816676,50.981723,21.7,-21.9,4.1,4.1,15.191,0.047,14.22,0.063,1.2697552187981704
409237000000000000,48.899119,50.831082,26.4,-17.1,4.0,4.0,14.825,0.039,14.114,0.054,6.08596061302663
409242000000000000,48.964237,50.950619,25.9,-28.7,5.5,5.5,10.912,0.02,10.501,0.014,0.47867520014684084
409237000000000000,48.971038,50.808618,19.9,-17.0,4.0,4.0,13.828,0.03,12.798,0.03,5.8731067997672834
409242000000000000,48.97583,50.966259,19.2,-17.5,4.1,4.1,14.807,0.048,14.38,0.081,5.328783598954841
409242000000000000,48.977403,50.974992,23.2,-18.3,4.0,4.0,11.752,0.021,11.216,0.016,4.034259843515551
409243000000000000,48.981047,50.891113,16.2,-20.5,4.0,4.0,13.763,0.025,13.12,0.027,4.698592821221862
409622000000000000,49.20971,50.891556,21.4,-21.0,4.0,4.0,14.072,0.029,13.417,0.037,1.9166984770766908
409622000000000000,49.227665,50.93195,24.0,-24.3,4.0,4.0,14.256,0.032,13.621,0.044,0.3875872266664775
409259000000000000,49.272019,50.803349,18.3,-29.1,4.3,4.3,15.485,0.065,15.057,0.123,1.3677577513004242
409260000000000000,49.389538,50.766687,20.4,-15.4,5.4,5.4,15.315,0.056,14.281,0.073,4.3064661070498085
